date,AAPL,MSFT,NVDA,AVGO,GOOGL,AMZN,META,JPM,V,MA,JNJ,UNH,XOM,CVX,PG,KO,COST,CAT,WMT,HD
2018-02-28,0.09999999884735088,0.09999999855413143,0.008738741983624426,2.549258184028426e-10,0.03708047020353844,0.0999999997560879,9.808792526860145e-09,0.09999999979932987,0.09999999953377715,0.09999999979743361,3.8298523310521735e-09,2.3985575372441116e-09,2.8916391939649472e-09,6.097699804177316e-10,5.887415546457521e-09,0.09999999964786505,0.09999999974813394,0.09999999916166125,0.05418024813145057,5.191546625523256e-07
2018-03-29,0.07747070901900349,2.1989764938177925e-08,3.4058945206538025e-08,5.5360806248635825e-06,5.7141394966199156e-09,0.09999999662469485,5.070883007244727e-09,0.09999999244336769,0.09999999261186485,0.09999999686271843,0.036088302725216896,0.09999996597238359,0.05627146784294321,8.323827808265751e-09,0.09999999647179843,0.09999999485085574,0.09999999625014236,3.6580151257390224e-09,0.030163961929744722,1.149906530017874e-08
2018-04-30,0.06497895518035077,3.973068174874047e-11,5.2946321871511375e-12,0.04215175396742179,3.238818943035377e-11,0.09999999994318354,1.447912852350135e-11,1.873816952049944e-10,0.07345727195785404,0.09999999963854513,0.04066821801142977,0.09999999994354423,0.0787438004124498,0.09999999969672965,0.09999999993546431,0.09999999994168529,0.09999999992916259,2.1446667452008034e-11,1.0978344207306757e-09,4.362483950173476e-11
2018-05-31,0.09999992083775638,9.137340866003895e-10,2.317452743569407e-10,0.02379725255064783,7.784942511421772e-10,1.2887015786301733e-09,1.5908336850415093e-09,7.332904211356784e-10,0.09999999650872357,0.09999996543674496,1.3039277680029838e-09,0.09999999873224928,0.0999999982637619,0.0999999986557755,0.09999967823120291,0.09999999802523091,0.09999999630813852,5.895865555983256e-10,2.4151519077733054e-09,0.07620318660430282
2018-06-29,0.07199084862218744,4.4475967337921235e-10,3.153307353456424e-11,4.0238585126931916e-10,3.6387476127881664e-10,0.09999999935534655,0.09999999953708738,1.7478864271225542e-10,3.742526831244685e-10,0.09999966112150938,2.938602812009656e-10,0.09999999227903297,0.09999999775347063,0.09999999545747176,0.0452384509874954,0.056818261756375485,0.0999999994444443,2.9484480648608124e-10,0.025952793625664147,0.09999999767961461
2018-07-31,1.1756156667222003e-09,0.09999999983032663,7.963836291092976e-11,8.933101498921157e-10,0.09999999984576427,0.09999999988165155,6.089601481637157e-12,0.033109973193102146,2.2826638200031536e-08,3.903408339216292e-10,0.09999997802234238,0.09999999973096495,0.025241569719789008,9.414779810355452e-10,0.09999999994123554,0.09999999987579151,0.09999999972745147,1.646519895736233e-10,0.04164845412084464,0.0999999996329659
2018-08-31,0.09999999649388272,0.09999999064571032,1.6701917262750454e-08,1.3133227789023772e-09,8.244354055668236e-07,0.09999999644719955,1.0175006072431428e-09,0.0002248504318098592,0.09999995295327144,2.5704452240249763e-08,0.0999999929316188,0.09999998922217329,6.564843694757117e-09,4.793805619407976e-09,0.09999999380502951,0.06672980559838051,0.099999990803453,6.4934284793410905e-09,0.09999999465886837,0.0330445589839266
2018-09-28,0.09999999448550544,0.09999980412642931,0.09999995785132551,0.0075819905149498365,2.1346487336775823e-09,0.09999993452944342,3.50759527074702e-09,0.08976179647325785,0.0897754279039285,3.88254857935543e-09,0.0999999939719784,8.192660482714519e-08,9.3562058466984e-09,4.059646971460962e-09,0.04678952939250881,7.83133530775131e-07,0.09999999112349324,0.044332249026943556,0.09999402506461202,0.021764417534843136
2018-10-31,0.09999999949968262,2.4187568210748278e-08,1.2928001194131505e-10,0.03848592316785266,3.662295931339052e-10,1.8866640564494095e-10,3.250981117477928e-10,0.08256898515180307,0.07894504920876158,8.880428784642386e-10,0.09999999963045184,0.09999999949161349,0.09999999952127306,5.420504049259464e-09,0.09999999992416664,0.09999999969622571,0.09999999957266965,3.1298525246057054e-10,0.09999999985170457,1.3465476233715855e-08
2018-11-30,2.972995299575587e-10,4.392992059627976e-08,2.1793554227437713e-10,0.09999998920866,2.1458834519653637e-09,1.644695011695746e-10,6.498031681155902e-10,0.099999988966722,1.1535845112189888e-08,5.704404334360131e-10,0.09999999952861457,0.09999999930987145,0.09999999859520572,0.09999999952002124,0.09999999946508674,0.09999999936230994,0.09999996571158479,4.441676565413731e-10,0.09999999992129263,4.549172860762054e-10
2018-12-31,1.573926312166889e-09,5.341366596694906e-09,9.853703113194588e-10,0.09999999744935575,0.009209755176717337,7.048061517305215e-10,3.444545721796714e-08,0.09999999701664398,4.417841343069829e-08,3.725604579470679e-09,0.09999999958333851,0.09999999522430689,0.023899544799468667,0.09999999673613792,0.09999999741665293,0.09999999736481781,0.0896948248863947,2.0929878916012365e-09,0.09999999852414632,0.07719580277408669
2019-01-31,9.814840471074526e-11,1.2882448371377623e-10,3.3007941418486496e-11,0.09999999989168568,0.020010739948619686,5.6236859726225496e-12,0.07998917035873,0.09999999988181145,2.0643755304112702e-10,1.9138323578483822e-10,0.09999999989745544,0.09999999989484583,8.83374939315813e-08,0.09999999990476886,0.0999999998669737,0.09999999988149101,1.2668121002240972e-09,3.545361642092789e-10,0.09999999995321071,0.09999999989805004
2019-02-28,4.2888154343535476e-10,1.1624930972962898e-09,2.340383896397827e-10,0.09999999894951389,2.46925911659913e-09,4.0440690677541106e-10,0.04898883681610879,0.09999722581360206,9.136172520854803e-09,0.09999998591365737,0.07287155123170327,7.787359819783371e-10,0.09999998191334153,0.0781424113629425,0.09999999906055036,0.09999999872864941,2.4851257781836428e-09,9.115496929890937e-10,0.09999999906444486,0.099999993134823
2019-03-29,3.1820340597478304e-11,0.02971321242272959,9.896581274064238e-12,0.05159792956180486,4.8284561345121436e-11,3.9310771503601965e-11,0.07569319066724585,7.186489479192215e-11,0.09999999981481052,0.09999999977606842,0.09999999966308279,3.495921099009434e-11,0.0999999998992105,0.04299567538137633,0.09999999992395792,1.3026433610187387e-09,0.09999999989925733,2.2416939757156826e-11,0.09999999979527881,0.09999999163398181
2019-04-30,0.0999999919960762,0.0999999935001108,6.34288921256775e-09,0.09999989884428725,3.5758517472312196e-09,0.09272702235627514,0.09999999313982584,3.531651264604623e-07,0.0999999919063915,0.09999999279990875,6.1005635164595345e-09,3.6590668044920995e-09,9.86211587736853e-09,2.9501110134043656e-09,0.09999959980500427,3.5608258699022074e-09,0.0999999922382367,3.958845553986107e-09,0.0999997994684517,0.0072733307700357935
2019-05-31,1.68496431182334e-10,0.09999999958522036,4.123344378466806e-11,1.533485796183804e-11,3.764933313411147e-11,1.598180970776492e-10,0.039793551374790764,0.0690075024514471,0.09999999986641775,0.09999999988128803,5.392591104681148e-11,0.0911989474474041,5.883120114537151e-11,2.6271656187108736e-11,0.09999999985207018,0.09999999985534934,0.09999999986977084,5.922573254168706e-11,0.09999999962357524,0.09999999957189191
2019-06-28,1.0720591189561354e-08,0.003931269145077847,4.882747983793184e-09,3.435899314450002e-09,6.3864160093388165e-09,9.078246568565656e-09,0.08731895742695592,0.09999996524188064,0.09999997444282557,0.07129137784108452,0.03999707028472486,0.04946784693932565,8.73293283363135e-09,0.04799392262507653,0.09999998894725834,0.0999999880524756,0.09999998569112849,7.264769871894263e-09,0.09999998530775013,0.09999961755283215
2019-07-31,1.7471650662717695e-08,3.2511999529349647e-09,8.954243342978516e-11,5.326179298900874e-11,1.1678286103996462e-09,2.708677526491966e-10,4.1227054969878e-10,0.09999998524065247,0.0999999997751595,0.09999999976856268,4.3776307752834175e-10,0.09999999202009333,7.385208531678003e-10,0.09999999983626616,0.09999999983886737,0.09999999992852909,0.09999999973558334,3.295344489637133e-10,0.09999999986240525,0.09999999977145486
2019-08-30,0.09999995077026984,4.656144032542642e-07,2.030143843517976e-08,6.227131864672626e-08,0.09999955304003268,2.0814862997494044e-08,0.06118853670773574,9.28308087286339e-08,0.09607811016803207,2.920102911456696e-08,0.07150628014603477,4.334784070110207e-06,2.1775306969587586e-08,0.07122255125371381,0.09999998762163062,0.09999999145010498,0.09999998352784789,3.0228818227256234e-08,0.09999998992709035,0.09999998756545077
2019-09-30,0.0999999895592683,1.0052928727202955e-06,5.570482930585156e-10,1.7186558989183144e-09,0.09999902405563268,2.3501763182834067e-09,1.626226554885256e-09,0.099999989801341,4.2232710916967324e-09,3.890848949084939e-09,0.09999999133818709,2.624035548121655e-09,2.756509313129881e-09,0.09999998622015531,0.09999999754258806,0.09999999864572366,0.09999999884515633,1.6966882254237904e-09,0.09999999870341818,0.09999999855219636
2019-10-31,0.09999999997567091,3.0537609604125016e-10,0.051153899827707655,6.080438118583831e-11,1.473587086548364e-10,9.020074789066659e-11,3.8476477746190636e-11,0.09999999990721599,3.6392856241078196e-10,1.2212554894265436e-10,0.09999999979683948,0.0666428183564787,6.243333577032442e-11,4.566593495143735e-11,0.09999999997186104,0.0999999999786132,0.09999999997703347,0.08220328103687208,0.09999999997177503,0.09999999996356435
2019-11-29,0.0999999944356533,0.09999996620083,0.09999996501417645,0.0074263306768135185,4.329030473391965e-09,3.6404763385762485e-09,5.568477442422619e-09,0.09999999427561412,4.263559551227573e-09,2.785148798161282e-09,0.099999987192995,0.09999999830261695,2.502170756110411e-09,3.0050946744318744e-09,0.09999991604481175,1.863218773659005e-08,0.09257396000587581,0.09999999064952325,0.09999984988655322,2.588390788669701e-09
2019-12-31,0.09999998746656545,0.09999999105721316,0.09999999566214464,0.0005254199582069904,0.01382290598385785,1.5039718660060215e-08,0.0999999668025624,0.0999999948788267,8.90178009800491e-08,1.8813962108855453e-07,0.08563443938994718,0.09999999206057526,1.5079168494053698e-08,2.2565473617488325e-05,0.09999632410815061,0.09999806708044257,1.867528440377154e-08,0.0999999950018965,1.8271517675424368e-08,1.0852882215913886e-08
2020-01-31,0.09999999511804912,0.09999999299965161,0.00011529994223613868,1.074526968383184e-08,0.09999997494966098,0.09999999657680003,2.9350567985097935e-08,1.3274108002430313e-08,0.09999992752497465,0.09999998719487488,0.0999999925154107,0.06016049234751512,7.119348470818411e-09,8.457508904237189e-09,0.09999998899476896,0.0999999925068924,0.03972425882135036,7.146314655144886e-09,1.9014524578880308e-08,5.400172736515635e-09
2020-02-28,1.6084284744391342e-08,0.09999864468422409,0.09999999309183676,3.994699449869475e-09,0.09999997542590242,0.09999999310398347,0.004550657679298047,5.679968805001935e-09,1.420903406605864e-07,5.5689217424399005e-08,0.09999998190004349,2.9293735784062347e-09,1.1234576309955931e-08,1.1220434152511793e-08,0.09545072191991046,0.09999998374251025,0.09999982718562139,4.752209950730923e-09,0.09999997940442601,0.09999998818713857
